LessonNum	QuestionNum	Question	Answer1	Answer2	Answer3	Answer4	Answer5	Answer6	Correct	CB	CDT	MB	MDT
529	1	As used in this article, &quot;standard&quot; refers to the	commodity used as the basis for the system	amount of money to be coined and printed each year	model used for designing bills and coins	excellence of printing and engraving			1	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	2	Soon after World War II, the value of articles in Germany was measured in	francs	dollars	pounds	cigarettes			4	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	3	In ancient times, Romans	worshipped cattle	used cattle as a means of exchange	printed money	did not] value cattle			2	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	4	&quot;Wampum&quot; is	a band of feathers	an Indian word for gold	a string of beads	a string of scalps			3	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	5	From the facts presented in this article, it is conceivable that	in some places a coconut would be more valuable than a dollar bill	iron will replace gold as a money standard in the near future	sea shells will become more valuable	all nations are currently on a gold standard			1	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	6	Today, one of the most common types of money is a	gold piece on a chain	pack of cigarettes	piece of colored paper	piece of paper with the right kind of printing on it			4	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	7	What people call money seems to be	always metal	always paper	anything that people find convenient to exchange	whatever happens to be in short supply at a particular time			3	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
529	8	Implied but not stated:	The invention of the printing press enabled a more nearly standard kind of currency.	A variety of strange things has been used for money.	All Germans are heavy smokers.	The invention of the printing press had little effect on the types of money used.			1	1	2003-06-07 15:18:52	1	2003-07-22 15:47:08
530	1	This article is mainly about	television	electronics	the schools of the future	communication			3	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	2	Closed-circuit television will probably carry lessons to	a single classroom	one school •	all the classrooms in the world	all the classrooms in a city or county			4	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	3	After the televised lesson	the students will go to their next class	the classroom teacher will take over	the students will ask questions	both B and C			4	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	4	In the schools of tomorrow, the teacher's desk will	contain electronic equipment	actually be a television set	no longer exist	look like an isolation booth			1	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	5	In the schools of tomorrow, students will	all study different subjects at the same time	study at different levels within a subject at the same time	not study	not have to read books                       			2	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	6	A student will ask a question by	raising his hand	Morse code	talking over an &quot;intercom&quot;	writing a note			3	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	7	Electronic tools will enable the teacher to	teach more than one class at the same time	retire	teach only a small number of pupils	rely on TV stations only			1	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
530	8	Implied but not stated:	Teachers will be obsolete.	The potential of closed-circuit television will be great.	Students will get more individual attention in the schools of to- morrow.	Mechanization will prevent students from receiving individual attention.			3	1	2003-06-07 15:18:52	1	2003-07-22 15:49:10
531	1	The skin is	appreciated by most people	an organ of the body	an inactive organ	relatively unimportant			2	1	2003-06-07 15:18:52	1	2003-07-22 15:52:56
531	2	By looking at a person's skin, it is possible to tell his	height	race	age	both B and C			4	1	2003-06-07 15:18:52	1	2003-07-22 15:52:56
531	3	As a thermostat, the skin	indicates our state of health	regulates body temperature	gives off heat D, heats the body				2	1	2003-06-07 15:18:52	1	2003-07-22 15:52:56
531	4	The normal internal temperature of the body is	97 to 99 degrees	79 to 81 degrees	79 to 99 degrees	71 to 79 degrees			1	1	2003-06-07 15:18:52	1	2003-07-22 15:52:56
531	5	The average adult is covered by	three feet of skin	twelve yards of skin	two square feet of skin	two square yards of skin			4	1	2003-06-07 15:18:52	1	2003-07-22 15:52:56
531	6	In an area of skin the size of a postage stamp, there are	three million cells	three feet of cells	thirty thousand cells	twelve nerves			1	1	2003-06-07 15:18:52	1	2003-07-22 15:52:57
531	7	The widest difference between the darkest human skin and a skin almost totally white is due to	25 ounces of melanin	1/25 of an ounce of melanin	125 ounces of melanin	I ounce of melanin			2	1	2003-06-07 15:18:52	1	2003-07-22 15:52:57
531	8	Variations in racial colors are caused by	differences in living conditions	differences in diets	a small amount of pigment	a large amount of pigment			3	1	2003-06-07 15:18:52	1	2003-07-22 15:52:57
532	1	The phenomenon described in this article is	an eclipse of the moon	not mentioned	an electrical storm	an eclipse of the sun			4	1	2003-06-07 15:18:52	1	2003-07-22 15:55:05
532	2	Many people in Miletus believed that the darkness was caused by	water-front merchants	the tide	an angry god	the sun			3	1	2003-06-07 15:18:52	1	2003-07-22 15:55:06
532	3	The information used to predict the eclipse came from	Greek theologians	Babylonian astronomers	Babylonian fortunetellers	Greek records			2	1	2003-06-07 15:18:53	1	2003-07-22 15:55:06
532	4	Solar eclipses occur when	the earth passes between the sun and the moon	the sun passes between the earth and the moon	the moon passes between the earth and the sun	none of these			3	1	2003-06-07 15:18:53	1	2003-07-22 15:55:06
532	5	Thales was able to predict the eclipse because	natural laws governing this phenomenon had already been discovered	Zeus and Apollo had commanded it	the darkness gave him a clue to what would happen	he was a genius			1	1	2003-06-07 15:18:53	1	2003-08-19 08:48:41
532	6	Using the Babylonian records, Thales knew that when the moon, earth, and sun were in a specific relationship an eclipse	might occur	would occur only if he had faith in the eternal law	could never occur	would necessarily occur			4	1	2003-06-07 15:18:53	1	2003-07-22 15:55:06
532	7	From this article, we can conclude that astronomy as a science	began with Thales	was grossly inaccurate	is an ancient field of study	did not free people from superstition			3	1	2003-06-07 15:18:53	1	2003-07-22 15:55:06
532	8	Implied but not stated:	People are afraid of what they do not understand.	The eclipse was in accord with an eternal law.	Philosophers do not believe in a god.	Ancient Greeks were unintelligent people.			1	1	2003-06-07 15:18:53	1	2003-07-22 15:55:06
533	1	The purpose of this article is to	entertain	disprove a belief	give information on life in Egypt	compare camels with other animals			2	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	2	Camels retain the water they drink chiefly by	eating lush vegetation	not perspiring	inactivity	eating dry feed			2	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	3	The real purpose of a camel's hump is	to store food instead of water	to evaporate water	to carry huge loads	not mentioned			4	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	4	The camel sweats very little because	it has no pores in its skin	it is immune to the heat	its body temperature rises as external temperature increases	glandular deficiences do not permit it			3	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	5	When a camel does drink, it drinks	very little	enough to last for three or four months	as much as it has lost	enough to last until the next oasis			3	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	6	The maximum length of time a camel can go without drinking	depends on how much water it has stored in its hump	depends only on the season of the year	is four months	varies			4	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	7	Which of the following does not affect the length of time a camel can go without drinking?	its diet	its sex	wind	heat			2	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
533	8	Implied but not stated:	A camel would make an excellent cavalry animal.	A camel can store up water to last for an indefinite time.	A camel needs water every three or four months.	A camel could easily adjust to the extremes of the desert.			4	1	2003-06-07 15:18:53	1	2003-07-22 15:56:43
534	1	After reading this article, the reader should	be able to define &quot;sports car&quot;	want to own a sports car	be able to fix a sports car engine	be confused about what a sports car is			1	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	2	Sports car fans	are quarrelsome	don't always agree on which cars qualify as sports cars	always agree about what a sports car is	are Puritans			2	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	3	To qualify as a sports car, according to the purists, a car must be	open	closed	soft sprung	inexpensive			1	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	4	The chief attraction of a sports car is in providing	cheap transportation	work for mechanics	fun for its owner	easy parking			3	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	5	Owners of sports cars derive driving pleasure from their auto's	ability to win races	inexpensiveness	sensitive responses	roominess			3	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	6	Probably most owners of sports cars are	poor drivers	mechanically inclined	lacking mechanical skills	economical			2	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	7	According to the article, a sports car can be easily worked on because of its	V-8 engine	manual gearshift	dual carburetors	overhead valves			4	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
534	8	Sports car owners agree that sports cars are	too fast for city driving	too fast for highways	unpopular with city drivers	advantageous to city driving			4	1	2003-06-07 15:18:53	1	2003-07-22 15:57:57
535	1	Meat which is frozen slowly	does not spoil	undergoes cell damage	undergoes no cell damage	is tastier			2	1	2003-06-07 15:18:53	1	2003-07-22 15:59:24
535	2	To freeze foods quickly, Birdseye experimented with	a microscope	meat in salt water	meat in freezing winds	cabbages			4	1	2003-06-07 15:18:53	1	2003-07-22 15:59:24
535	3	Cell damage is caused by	salty water	extremely low temperatures	outdoor freezing methods	needle-shaped ice crystals			4	1	2003-06-07 15:18:53	1	2003-07-22 15:59:25
535	4	Salt water	never gets cold	freezes quickly	freezes at 32°F.	can get very cold without freezing			4	1	2003-06-07 15:18:53	1	2005-05-31 10:37:29
535	5	Birdseye's principal discovery regarding food preservation was that	rapid freezing would reduce cell damage	foods could be frozen and preserved for later use	salty water can get very cold without freezing	meat must be frozen at 45 degrees below zero			1	1	2003-06-07 15:18:53	1	2003-07-22 15:59:25
535	6	From Birdseye's experiments, we can conclude that there is an inverse relationship between	cell damage and salty water	Birdseye and frozen foods	cell damage and food flavor	food flavor and Labrador			3	1	2003-06-07 15:18:53	1	2003-07-22 15:59:25
535	7	Later, Birdseye invented	a refrigerator	a machine that would freeze foods quickly	a machine that would freeze foods slowly	the icebox			2	1	2003-06-07 15:18:53	1	2003-07-22 15:59:25
535	8	Much of the popularity of today's frozen foods is due to the fact that	foods may be widely distributed	disease can be eliminated	every American home has a deepfreeze	such foods are now considered luxuries			1	1	2003-06-07 15:18:53	1	2003-07-22 15:59:25
536	1	This article is about cars of	today	1978	1958	the twenty-first century			2	1	2003-06-07 15:18:53	1	2003-07-22 16:01:00
536	2	The author believes that cars of the future	will have wheels, but not like those of today	won't need wheels	will be replaced by airplanes	will be spaceships			2	1	2003-06-07 15:18:53	1	2003-07-22 16:01:00
536	3	Instead of wheels, tomorrow's auto will use	magnetic force	turbines	fans	columns of air			4	1	2003-06-07 15:18:53	1	2003-07-22 16:01:00
536	4	Wheelless cars will	eliminate all traffic problems	create new traffic problems	eliminate parking problems	both A and C			2	1	2003-06-07 15:18:53	1	2003-07-22 16:01:00
536	5	A flying car probably will travel	three feet above the road	on the road	three inches above the road	more than three inches above the road			3	1	2003-06-07 15:18:53	1	2003-07-22 16:01:01
536	6	The wheelless car will	travel over rough water	travel over smooth water	not travel over water at all	be built like a speedboat			2	1	2003-06-07 15:18:53	1	2003-07-22 16:01:01
536	7	A problem for drivers of wheelless cars will be	severe weather	running out of fuel in secluded areas	blowouts	both A and B			4	1	2003-06-07 15:18:53	1	2003-07-22 16:01:01
536	8	According to the author, wheelless cars will bring about	a higher accident rate	changes in servicing cars	elimination of all traffic accidents	the necessity of getting a pilot's license			2	1	2003-06-07 15:18:53	1	2003-07-22 16:01:01
537	1	We know from the date this incident occurred during	the Revolutionary War	World War I	the War of 1812	the Battle of Gettysburg			1	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
537	2	The drummer was signaling for	reinforcements	a conference	a flag-raising ceremony	an American surrender			2	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
537	3	The author of this article got his information from	a soldier's diary	an English general	a French general	both A and B			1	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
537	4	A handkerchief was used	as a flag of truce	to blindfold the British officer	to signal the attack	both A and B			4	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
537	5	The British officer was taken to	a farmhouse	a trench	the parapet	the hornwork			1	1	2003-06-07 15:18:53	1	2003-08-19 08:51:29
537	6	Ebenezer Denny thought the drum music was beautiful because	the drummer was talented	it announced a cease-fire	he liked drum music	it announced the first British victory			2	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
537	7	Ebenezer Denny was	an Indian	a British soldier	a drummer	an American soldier			4	1	2003-06-07 15:18:53	1	2006-05-31 12:37:51
537	8	The best title for this article would be	Parley at Yorktown	The Beginning of the War	Drummer Boy	Denny's Diary			1	1	2003-06-07 15:18:53	1	2003-07-22 16:02:11
538	1	George Washington's interest in military affairs compelled him to	propose the establishment of a military academy	rejoice on the occasion of its opening	become the Academy's first commanding officer	both A and B			1	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	2	Military training accounts for most of the cadet's schooling.	true	false	recommended by George Washington	according to Colonel Thayer's system			2	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	3	That the Academy's enrollment would increase rapidly	was a foregone conclusion	is a matter not discussed in this selection	was a matter of grave concern to mechanics, farmers, and lawyers	was predictable			2	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	4	Which one of the following responses is incorrect? Entering cadets are	between the ages of 17 and 21	from cities and farms	unusually intelligent, young American males	healthy			3	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	5	Each cadet's academic grade is determined by	his class attendance	the quality of his comprehensive exam	the effort he makes whether he learns anything or not	his daily recitation			4	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	6	Colonel Thayer's system of class recitation was designed to	enable the cadet to meet the enemy at the conference table	develop a cadet's confidence in his own abilities	free cadets from annoying tests and examinations	rehearse the cadet in giving commands			2	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	7	The curriculum at West Point	includes a great majority of science courses	is geared to higher academic standards than other colleges	offers a balanced program in the arts and the sciences	includes technical courses unlike those taught in other colleges			3	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
538	8	Successful completion of West Point's requirements provides a cadet with a	captaincy in the United States Army	Bachelor of Science degree	better education than he could obtain anywhere else	life of adventure and excitement			2	1	2003-06-07 15:18:53	1	2003-07-22 16:03:22
539	1	In regard to the production of goods in greater quantities, the author states that the	price of the goods should drop	price of the goods should rise	quality and price should both rise	quality should rise and the price should drop			1	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	2	Facial tissues were first made in	boxes of 24	1924	boxes of 200	both B and C			4	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	3	When the demand for facial tissues increased, the supply was	quickly exhausted	rationed to the consumers	unchanged	increased to keep up with the demand			4	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	4	Producing facial tissues in large quantities resulted in	a poorer product	a monopoly of the industry by one manufacturer	increased production costs	decreased production costs			4	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	5	When manufacturers of facial tissues discovered how to produce tissues for less money, they reduced the	quality so as to earn even greater profits	profits they anticipated from sales	price a consumer must pay for their product	standards of the entire industry			3	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	6	Improved quality of facial tissues resulted from	mass-production methods	popular demand for a better product	a decrease in price	competition among manufacturers			4	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	7	From this article, we can see that lower prices and improved quality occur	as a result of the effect of one on the other	always at the same time	independently of each other	through the kindness of manufacturers			3	1	2003-06-07 15:18:54	1	2003-07-22 16:04:42
539	8	The author believes that in a nation where free enterprise exists, manufacturers will produce	as much as they like	better quality merchandise	more than they are able to sell	both A and B			4	1	2003-06-07 15:18:54	1	2003-08-19 08:52:03
540	1	According to this article, skiing is probably the	most exciting sport in the world	least exciting sport in the world	most dangerous sport in the world	least dangerous sport in the world			1	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	2	To the spectator, skiing is	a vivid personal experience	a thrilling test of muscle	a spectacle of unsurpassed beauty	nerve-wracking			3	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	3	Skiing	has always been popular in America	has only recently become a popular American sport	can never become popular in America	has only recently become popular in Europe			2	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	4	In 1932, when the Winter Olympics were held at Lake Placid,	Americans became enthusiastic about the sport	Americans saw skiing for the very first time	America did not enter into competition	America finished in last place			1	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	5	By the expression &quot;made for the hills,&quot; the author means  that	Americans took up skiing	Americans were afraid of skiing	skiing became popular only in the backwoods	the only place Americans could ski was in the Rocky Mountains			1	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	6	One reason why skiing attracts sports lovers is that it is  relatively	safe	inexpensive	enervating	monotonous			2	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	7	Young people like skiing, because	it takes a long time to learn	it is extremely dangerous	the skill can be mastered in a short time	skiers never get injured			3	1	2003-06-07 15:18:54	1	2003-07-22 16:06:23
540	8	According to Buddy Werner, the special thrill of skiing lies  in the fact that it	is a team sport	teaches one to get along well in a group	pits the skier alone against the elements	makes good soldiers			3	1	2003-06-07 15:18:54	1	2003-08-19 08:52:37
541	1	Surfing is done	mainly in Australia	mainly on the leeward side of Oahu	all over the world	only in California			3	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	2	According to the author, surfing is	an art	a sport	a pointed board	both A and B			4	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	3	Sharks are a potential danger to riders in	Australia	Hawaii	South Africa	California			1	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	4	In California, surfing is	a minor sport	done all year-round	dangerous because of sharks	impossible in winter			2	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	5	The author believes that surfing	is an exacting sport	can be done by anyone	should be done by everyone	does not require courage			1	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	6	To be a surf-rider, one should be	quick-tempered	small-boned	able to react quickly	a superman			3	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	7	&quot;Down Under&quot; refers to	Oahu	South Africa	Australia	under the ocean			3	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
541	8	The author suggests that surfing is a comparatively dangerous water sport.	only in Australia	only on rough water	false	true			4	1	2003-06-07 15:18:54	1	2003-07-22 16:07:36
542	1	So far as we can reconstruct from the fragmentary evidence, the body of primitive man was	radically different from our own	exactly like our own	exactly like a monkey	fragmentary			2	1	2003-06-07 15:18:54	1	2003-07-22 16:54:59
542	2	Compared to the brain of modern man that of the first real man was	as big	as complicated	smaller	both A and B			4	1	2003-06-07 15:18:54	1	2003-07-22 16:54:59
542	3	What we know of primitive man is based upon	pieces of evidence	a great deal of evidence	no evidence	pictures in caves			1	1	2003-06-07 15:18:54	1	2003-07-22 16:54:59
542	4	The first real man	was unintelligent	was incapable of learning	received very little knowledge from his ancestors	received a great store of knowledge from his ancestors			3	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
542	5	Subhuman man learned how to	use fire	make fire	use a bow and arrow	both A and B			1	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
542	6	The immediate ancestor of the first real man was	an ape	a monkey	inhuman	subhuman			4	1	2003-06-07 15:18:54	1	2003-08-19 08:53:41
542	7	According to the author, man became a social being because	co-operation was necessary for survival	in prehistoric times only the strongest survived	by nature he is a social being	none of these			1	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
542	8	A direct result of primitive man's discovery of the advantages of social living was a	family	tribe	city	nation			2	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
542	9	The author believes that man's discovery of the advantages of social living is	significant	of great significance	insignificant	unimportant			2	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
542	10	Implied but not stated:	Primitive man had a very meager inheritance of knowledge.	Education has very little relationship to man's environment.	Education is important in teaching man to cope with his environment.	Primitive man had no need for education.			3	1	2003-06-07 15:18:54	1	2003-07-22 16:55:00
543	1	The monument to Christophe is on a mountain peak in	Hawaii	Cuba	Haiti	St. Christopher			3	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	2	Christophe became active in politics at the age of	17	21	67	30			2	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	3	Christophe was	born free	born a slave	captured when he was 21	both A and C			1	1	2003-06-07 15:18:54	1	2003-08-19 08:54:15
543	4	To obtain his freedom, Christophe	married his master's daughter	became a soldier	became a waiter	became active in politics			1	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	5	The French Revolution took place	in 1867	before 1767	after 1767	in 1677			3	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	6	Christophe ordered a company of soldiers to march off the ramparts of the Citadelle to	show his authority	entertain his court	satisfy his lust for power	impress a visitor			4	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	7	A synonym for despotic is	kindly	tyrannical	listless	slavish			2	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	8	Of the following, the best word to describe Christophe's nature is	humane	indifferent	romantic	inhumane			4	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	9	Christophe committed suicide when	his army deserted him	he was stricken with apoplexy	the revolution broke out in France	both A and B			4	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
543	10	Implied but not stated:	A change in leadership does not necessarily guarantee better conditions for the people of a nation.	Christophe made the people virtual slaves.	Tyrants bring nothing but ill fortune to the people they rule.	Christophe was the last of the tyrants.			1	1	2003-06-07 15:18:54	1	2003-07-22 16:56:57
544	1	According to the author, the ultimate purpose of study is to learn to	be one's true self	be a specialist	succeed in a profession	become wealthy			1	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	2	First of all, one must	obtain knowledge	inquire	analyze	act			1	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	3	A consequence of man's study should be	fame	action	inaction	prayer			2	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	4	According to the author,	learning is unimportant	knowledge is unnecessary	thinking is of the least importance	it doesn't matter what we learn			4	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	5	The end of learning should be	thought	inquiry	mastery	analysis			3	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	6	The end of inquiry should be	action	understanding	thought	analysis			2	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	7	A word that means almost the same as &quot;sift out&quot; is	ponder	inquire	analyze	carry out			3	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	8	To successfully carry out the author's program a person would have to be, most of all,	extremely intelligent	very wealthy	very persistent	both A and B			3	1	2003-06-07 15:18:54	1	2003-07-23 16:16:28
544	9	According to the article, another man's success should	spur us on to greater efforts	not be taken into consideration	make us envious	cause one to stop trying			1	1	2003-06-07 15:18:54	1	2003-07-23 16:16:29
544	10	Implied but not stated:	It is necessary to obtain a wide knowledge of what has been said and done in the world.	The way to knowledge is through specialization.	Success depends not so much on natural ability as it does on effort.	Success in one's profession is least important in one's life.			3	1	2003-06-07 15:18:54	1	2003-07-23 16:16:29
545	1	Today, the discovery of a new drug occurs	very seldom	once in a generation	once every ten years	frequently			4	1	2003-06-07 15:18:54	1	2003-07-23 16:30:23
545	2	Bacitracin was discovered by	Miss Margaret Tracy	Miss Balbina Johnson	Dr. Frank Meleney	both B and C			4	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	3	The scientific term for the action with which the human body fights infection is	drug	biotic	not mentioned	both A and B			3	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	4	Searching for the fighting chemical, the scientists examined	fresh wounds	infected wounds	only infected leg bones	only a few wounds			2	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	5	Cultures, as used in this article, are	masses of germs	blood tests	masses of infected tissue	poisonous germs			1	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	6	Bacitracin	is poisonous	destroys germs	restores broken bones	develops germs			2	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	7	To say that a drug was used locally is to say that it was	distributed through the whole system	used only in the area of infection	used only at Columbia	used only in hospitals			2	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	8	Medical research to discover bacitracin was	a long but not arduous process	easy	a long, arduous process	difficult only in isolating the germ			3	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	9	The scientific term for germ is	culture	bacillus	tracin	baci			2	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
545	10	From reading this selection you can infer that	many scientific discoveries are due to chance	every year scientists discover new beneficent drugs	behind medical discovery there may be a dramatic story	cultures are large masses of germs			3	1	2003-06-07 15:18:55	1	2003-07-23 16:30:23
546	1	An archipelago is	one large island	a group of islands	a city	one of the South Seas			2	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	2	The ceremony described takes place	weekly	yearly	bi-monthly	monthly			3	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	3	The arrival of the strange visitors occurs	when they have been invited by the villagers	whenever they want to replenish their supplies	at the advent of the new moon	when the villagers have offended them			3	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	4	The visitors arrive	on top of six canoes lashed together	on logs	in six separate canoes	in a boat six feet long			1	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	5	To the villagers, Duk-duks are apparently spirits who	must be carefully appeased	will reward the village someday	know how to make boys into men in a short time	come from enemy tribes to torment them			1	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	6	The visits of the Duk-duks last for	one week	six months	twenty years	three weeks			4	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	7	Young men of the tribe are beaten	because they are criminals	to entertain the villagers	to pay tribute to the Duk-duks	as a part of a ceremonial rite			4	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	8	When the Duk-duk society was formed originally, its members were	recruited from surrounding tribes	chiefs of various tribes	exiled savages	none of the above			4	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	9	This article was written to	expose the bestial practices of savages	arouse the reader to anger	give an example of primitive culture	show how fear makes people cowards			3	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
546	10	From the manner in which the article is written, one can conclude that	the Duk-duks no longer exist	these terrible visits still take place	these visits were common one hundred years ago	the author approves of the Duk-duks			2	1	2003-06-07 15:18:55	1	2003-07-23 16:32:09
547	1	By 2106 the world's population may be	2 billion	20 million	200 million	20 billion			4	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	2	Fecundity means	productiveness	explosiveness	barren	wholesomeness			1	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	3	The Atlantic Ocean does not become a solid mass of cod because	sharks live on codfish	not all codfish eggs survive	all codfish reproduce	instinct governs their reproduction			2	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	4	Some protozoa, one-celled animals, might under certain conditions	weigh as much as 500 million men	fill all known space	double themselves in a day	fill the Atlantic in six years			2	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	5	The earth has not been overrun by protozoa, lice, fish, and other creatures because	scientists can control their reproduction	nature is kind to us	favorable conditions are never present	they have not yet had sufficient time to accomplish this			3	1	2003-06-07 15:18:55	1	2003-08-15 16:01:32
547	6	At the present birth rate, the Hutterites would equal the population of the U. S. in	70 years	250 years	19 years	2106			2	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	7	The original French settlers in Canada numbered	6,000	700	300	60,000			1	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	8	According to this article, death rates will continue to decrease if	birth rates increase	there is an atomic war	science fails to discover cures	there is not an atomic war			4	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	9	The author concludes that	there are no limits to the number of people	the number of people should be limited by the state	the only limits to the number of people are food and other basic needs	a war every 25 years is a good thing			3	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
547	10	Implied but not stated:	The future population of the world need not concern us.	In the near future, overpopulation may become a serious world problem.	Nature's explosive fecundity is as awesome as the power of the atom.	Human beings reproduce at the same rate as protozoa.			2	1	2003-06-07 15:18:55	1	2003-07-23 16:35:17
548	1	The Eskimo commands his dog by	voice	whip	shifting his position on the sledge	both A and B			4	1	2003-06-07 15:18:55	1	2003-07-23 16:37:07
